Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Valorant Champions 2022,1015,Group Stage,2183,Opening (A),Paper Rex vs EDward Gaming,130617,Pearl,95029
Valorant Champions 2022,1015,Group Stage,2183,Opening (A),Paper Rex vs EDward Gaming,130617,Icebox,95030
Valorant Champions 2022,1015,Group Stage,2183,Opening (A),Paper Rex vs EDward Gaming,130617,Haven,95031
Valorant Champions 2022,1015,Group Stage,2183,Opening (A),Leviatán vs Team Liquid,130618,Haven,95032
Valorant Champions 2022,1015,Group Stage,2183,Opening (A),Leviatán vs Team Liquid,130618,Ascent,95033
Valorant Champions 2022,1015,Group Stage,2183,Opening (B),ZETA DIVISION vs LOUD,130623,Ascent,95047
Valorant Champions 2022,1015,Group Stage,2183,Opening (B),ZETA DIVISION vs LOUD,130623,Fracture,95048
Valorant Champions 2022,1015,Group Stage,2183,Opening (B),OpTic Gaming vs BOOM Esports,130622,Breeze,95044
Valorant Champions 2022,1015,Group Stage,2183,Opening (B),OpTic Gaming vs BOOM Esports,130622,Bind,95045
Valorant Champions 2022,1015,Group Stage,2183,Opening (B),OpTic Gaming vs BOOM Esports,130622,Fracture,95046
Valorant Champions 2022,1015,Group Stage,2183,Winner's (A),Paper Rex vs Leviatán,130619,Haven,95035
Valorant Champions 2022,1015,Group Stage,2183,Winner's (A),Paper Rex vs Leviatán,130619,Bind,95036
Valorant Champions 2022,1015,Group Stage,2183,Opening (D),DRX vs FURIA,130632,Ascent,95074
Valorant Champions 2022,1015,Group Stage,2183,Opening (D),DRX vs FURIA,130632,Haven,95075
Valorant Champions 2022,1015,Group Stage,2183,Opening (D),FNATIC vs 100 Thieves,130633,Pearl,95077
Valorant Champions 2022,1015,Group Stage,2183,Opening (D),FNATIC vs 100 Thieves,130633,Bind,95078
Valorant Champions 2022,1015,Group Stage,2183,Opening (D),FNATIC vs 100 Thieves,130633,Haven,95079
Valorant Champions 2022,1015,Group Stage,2183,Winner's (B),OpTic Gaming vs LOUD,130624,Breeze,95050
Valorant Champions 2022,1015,Group Stage,2183,Winner's (B),OpTic Gaming vs LOUD,130624,Fracture,95051
Valorant Champions 2022,1015,Group Stage,2183,Winner's (B),OpTic Gaming vs LOUD,130624,Pearl,95052
Valorant Champions 2022,1015,Group Stage,2183,Opening (C),XSET vs XERXIA Esports,130628,Fracture,95062
Valorant Champions 2022,1015,Group Stage,2183,Opening (C),XSET vs XERXIA Esports,130628,Icebox,95063
Valorant Champions 2022,1015,Group Stage,2183,Opening (C),FunPlus Phoenix vs KRÜ Esports,130627,Icebox,95059
Valorant Champions 2022,1015,Group Stage,2183,Opening (C),FunPlus Phoenix vs KRÜ Esports,130627,Bind,95060
Valorant Champions 2022,1015,Group Stage,2183,Winner's (D),DRX vs 100 Thieves,130634,Breeze,95080
Valorant Champions 2022,1015,Group Stage,2183,Winner's (D),DRX vs 100 Thieves,130634,Fracture,95081
Valorant Champions 2022,1015,Group Stage,2183,Elimination (B),BOOM Esports vs ZETA DIVISION,130625,Haven,95053
Valorant Champions 2022,1015,Group Stage,2183,Elimination (B),BOOM Esports vs ZETA DIVISION,130625,Pearl,95054
Valorant Champions 2022,1015,Group Stage,2183,Elimination (B),BOOM Esports vs ZETA DIVISION,130625,Fracture,95055
Valorant Champions 2022,1015,Group Stage,2183,Elimination (A),EDward Gaming vs Team Liquid,130620,Bind,95038
Valorant Champions 2022,1015,Group Stage,2183,Elimination (A),EDward Gaming vs Team Liquid,130620,Breeze,95039
Valorant Champions 2022,1015,Group Stage,2183,Elimination (C),KRÜ Esports vs XERXIA Esports,130630,Icebox,95068
Valorant Champions 2022,1015,Group Stage,2183,Elimination (C),KRÜ Esports vs XERXIA Esports,130630,Haven,95069
Valorant Champions 2022,1015,Group Stage,2183,Elimination (C),KRÜ Esports vs XERXIA Esports,130630,Ascent,95070
Valorant Champions 2022,1015,Group Stage,2183,Elimination (D),FURIA vs FNATIC,130635,Icebox,95083
Valorant Champions 2022,1015,Group Stage,2183,Elimination (D),FURIA vs FNATIC,130635,Breeze,95084
Valorant Champions 2022,1015,Group Stage,2183,Elimination (D),FURIA vs FNATIC,130635,Haven,95085
Valorant Champions 2022,1015,Group Stage,2183,Winner's (C),FunPlus Phoenix vs XSET,130629,Pearl,95065
Valorant Champions 2022,1015,Group Stage,2183,Winner's (C),FunPlus Phoenix vs XSET,130629,Fracture,95066
Valorant Champions 2022,1015,Group Stage,2183,Winner's (C),FunPlus Phoenix vs XSET,130629,Breeze,95067
Valorant Champions 2022,1015,Group Stage,2183,Decider (A),Paper Rex vs Team Liquid,130621,Haven,95041
Valorant Champions 2022,1015,Group Stage,2183,Decider (A),Paper Rex vs Team Liquid,130621,Pearl,95042
Valorant Champions 2022,1015,Group Stage,2183,Decider (A),Paper Rex vs Team Liquid,130621,Ascent,95043
Valorant Champions 2022,1015,Group Stage,2183,Decider (B),LOUD vs ZETA DIVISION,130626,Bind,95056
Valorant Champions 2022,1015,Group Stage,2183,Decider (B),LOUD vs ZETA DIVISION,130626,Ascent,95057
Valorant Champions 2022,1015,Group Stage,2183,Decider (C),FunPlus Phoenix vs KRÜ Esports,130631,Icebox,95071
Valorant Champions 2022,1015,Group Stage,2183,Decider (C),FunPlus Phoenix vs KRÜ Esports,130631,Ascent,95072
Valorant Champions 2022,1015,Group Stage,2183,Decider (D),100 Thieves vs FNATIC,130636,Bind,95086
Valorant Champions 2022,1015,Group Stage,2183,Decider (D),100 Thieves vs FNATIC,130636,Ascent,95087
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,Leviatán vs LOUD,130679,Icebox,95113
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,Leviatán vs LOUD,130679,Haven,95114
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,DRX vs FunPlus Phoenix,130678,Ascent,95110
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,DRX vs FunPlus Phoenix,130678,Breeze,95111
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,OpTic Gaming vs Team Liquid,130680,Breeze,95116
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,OpTic Gaming vs Team Liquid,130680,Bind,95117
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,OpTic Gaming vs Team Liquid,130680,Ascent,95118
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,XSET vs FNATIC,130681,Pearl,95119
Valorant Champions 2022,1015,Playoffs,2184,Upper Quarterfinals,XSET vs FNATIC,130681,Fracture,95120
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 1,FunPlus Phoenix vs Leviatán,130686,Icebox,95136
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 1,FunPlus Phoenix vs Leviatán,130686,Ascent,95137
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 1,Team Liquid vs FNATIC,130687,Bind,95139
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 1,Team Liquid vs FNATIC,130687,Haven,95140
Valorant Champions 2022,1015,Playoffs,2184,Upper Semifinals,DRX vs LOUD,130682,Breeze,95122
Valorant Champions 2022,1015,Playoffs,2184,Upper Semifinals,DRX vs LOUD,130682,Haven,95123
Valorant Champions 2022,1015,Playoffs,2184,Upper Semifinals,OpTic Gaming vs XSET,130683,Haven,95125
Valorant Champions 2022,1015,Playoffs,2184,Upper Semifinals,OpTic Gaming vs XSET,130683,Ascent,95126
Valorant Champions 2022,1015,Playoffs,2184,Upper Semifinals,OpTic Gaming vs XSET,130683,Pearl,95127
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,DRX vs FNATIC,130689,Icebox,95145
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,DRX vs FNATIC,130689,Ascent,95146
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,DRX vs FNATIC,130689,Fracture,95147
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,XSET vs FunPlus Phoenix,130688,Pearl,95142
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,XSET vs FunPlus Phoenix,130688,Bind,95143
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 2,XSET vs FunPlus Phoenix,130688,Ascent,95144
Valorant Champions 2022,1015,Playoffs,2184,Upper Final,LOUD vs OpTic Gaming,130684,Bind,95128
Valorant Champions 2022,1015,Playoffs,2184,Upper Final,LOUD vs OpTic Gaming,130684,Ascent,95129
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 3,FunPlus Phoenix vs DRX,130690,Icebox,95148
Valorant Champions 2022,1015,Playoffs,2184,Lower Round 3,FunPlus Phoenix vs DRX,130690,Haven,95149
Valorant Champions 2022,1015,Playoffs,2184,Lower Final,OpTic Gaming vs DRX,130691,Bind,95151
Valorant Champions 2022,1015,Playoffs,2184,Lower Final,OpTic Gaming vs DRX,130691,Breeze,95152
Valorant Champions 2022,1015,Playoffs,2184,Lower Final,OpTic Gaming vs DRX,130691,Fracture,95153
Valorant Champions 2022,1015,Playoffs,2184,Lower Final,OpTic Gaming vs DRX,130691,Ascent,95154
Valorant Champions 2022,1015,Playoffs,2184,Lower Final,OpTic Gaming vs DRX,130691,Haven,95155
Valorant Champions 2022,1015,Playoffs,2184,Grand Final,LOUD vs OpTic Gaming,130685,Ascent,95131
Valorant Champions 2022,1015,Playoffs,2184,Grand Final,LOUD vs OpTic Gaming,130685,Bind,95132
Valorant Champions 2022,1015,Playoffs,2184,Grand Final,LOUD vs OpTic Gaming,130685,Breeze,95133
Valorant Champions 2022,1015,Playoffs,2184,Grand Final,LOUD vs OpTic Gaming,130685,Haven,95134
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,Ninjas In Pyjamas vs 9z Team,123859,Haven,93819
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,Ninjas In Pyjamas vs 9z Team,123859,Ascent,93820
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,Ninjas In Pyjamas vs 9z Team,123859,Fracture,93821
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,FUSION vs FURIA,123860,Ascent,93822
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,FUSION vs FURIA,123860,Fracture,93823
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,Keyd Stars vs E-Xolos LAZER,123862,Bind,93828
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,Keyd Stars vs E-Xolos LAZER,123862,Fracture,93829
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,KRÜ Esports vs TBK Esports,123861,Breeze,93825
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,KRÜ Esports vs TBK Esports,123861,Haven,93826
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Quarterfinals,KRÜ Esports vs TBK Esports,123861,Ascent,93827
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Semifinals,9z Team vs FURIA,123863,Ascent,93831
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Semifinals,9z Team vs FURIA,123863,Bind,93832
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Semifinals,KRÜ Esports vs Keyd Stars,123864,Breeze,93834
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Semifinals,KRÜ Esports vs Keyd Stars,123864,Fracture,93835
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 1,Ninjas In Pyjamas vs FUSION,123866,Breeze,93842
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 1,Ninjas In Pyjamas vs FUSION,123866,Icebox,93843
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 1,TBK Esports vs E-Xolos LAZER,123867,Fracture,93845
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 1,TBK Esports vs E-Xolos LAZER,123867,Haven,93846
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 1,TBK Esports vs E-Xolos LAZER,123867,Bind,93847
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 2,9z Team vs TBK Esports,123869,Bind,93851
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 2,9z Team vs TBK Esports,123869,Haven,93852
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,123868,Breeze,93848
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,123868,Ascent,93849
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,123868,Icebox,93850
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 3,Keyd Stars vs TBK Esports,123870,Breeze,93854
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 3,Keyd Stars vs TBK Esports,123870,Bind,93855
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Round 3,Keyd Stars vs TBK Esports,123870,Fracture,93856
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Final,FURIA vs KRÜ Esports,123865,Breeze,93837
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Final,FURIA vs KRÜ Esports,123865,Ascent,93838
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Upper Final,FURIA vs KRÜ Esports,123865,Icebox,93839
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Final,FURIA vs TBK Esports,123871,Ascent,93857
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Final,FURIA vs TBK Esports,123871,Fracture,93858
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154,Lower Final,FURIA vs TBK Esports,123871,Breeze,93859
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,The Guard vs Sentinels,123322,Breeze,93470
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,The Guard vs Sentinels,123322,Ascent,93471
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,The Guard vs Sentinels,123322,Icebox,93472
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,123324,Icebox,93476
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,123324,Breeze,93477
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,123324,Ascent,93478
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,NRG Esports vs 100 Thieves,123325,Icebox,93479
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,NRG Esports vs 100 Thieves,123325,Bind,93480
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,NRG Esports vs 100 Thieves,123325,Ascent,93481
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,Shopify Rebellion vs Cloud9,123323,Ascent,93473
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Quarterfinals,Shopify Rebellion vs Cloud9,123323,Fracture,93474
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Semifinals,The Guard vs Cloud9,123326,Fracture,93482
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Semifinals,The Guard vs Cloud9,123326,Ascent,93483
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 1,Sentinels vs Shopify Rebellion,123330,Breeze,93496
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 1,Sentinels vs Shopify Rebellion,123330,Fracture,93497
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Semifinals,FaZe Clan vs 100 Thieves,123327,Haven,93485
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Semifinals,FaZe Clan vs 100 Thieves,123327,Breeze,93486
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Semifinals,FaZe Clan vs 100 Thieves,123327,Ascent,93487
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 1,Evil Geniuses vs NRG Esports,123331,Bind,93499
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 1,Evil Geniuses vs NRG Esports,123331,Icebox,93500
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 2,100 Thieves vs Sentinels,123332,Fracture,93502
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 2,100 Thieves vs Sentinels,123332,Breeze,93503
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 2,100 Thieves vs Sentinels,123332,Haven,93504
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 2,Cloud9 vs NRG Esports,123333,Breeze,93505
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 2,Cloud9 vs NRG Esports,123333,Icebox,93506
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Final,The Guard vs FaZe Clan,123328,Haven,93488
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Upper Final,The Guard vs FaZe Clan,123328,Icebox,93489
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 3,100 Thieves vs Cloud9,123334,Ascent,93508
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Round 3,100 Thieves vs Cloud9,123334,Fracture,93509
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Final,FaZe Clan vs 100 Thieves,123335,Icebox,93511
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Final,FaZe Clan vs 100 Thieves,123335,Breeze,93512
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Lower Final,FaZe Clan vs 100 Thieves,123335,Ascent,93513
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Grand Final,The Guard vs 100 Thieves,123329,Icebox,93491
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Grand Final,The Guard vs 100 Thieves,123329,Fracture,93492
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190,Grand Final,The Guard vs 100 Thieves,123329,Haven,93493
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,G2 Esports vs OG LDN UTD,112600,Haven,90911
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,G2 Esports vs OG LDN UTD,112600,Ascent,90912
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,M3 Champions vs Acend,112601,Split,90914
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,M3 Champions vs Acend,112601,Breeze,90915
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,M3 Champions vs Acend,112601,Fracture,90916
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,Team Liquid vs BBL Esports,112602,Ascent,90917
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,Team Liquid vs BBL Esports,112602,Icebox,90918
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,Guild Esports vs Natus Vincere,112603,Haven,90920
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,Guild Esports vs Natus Vincere,112603,Split,90921
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,Guild Esports vs Natus Vincere,112603,Icebox,90922
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,G2 Esports vs Acend,112608,Fracture,90937
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,G2 Esports vs Acend,112608,Haven,90938
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,G2 Esports vs Acend,112608,Bind,90939
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,BBL Esports vs Guild Esports,112609,Haven,90940
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,BBL Esports vs Guild Esports,112609,Fracture,90941
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,OG LDN UTD vs M3 Champions,112604,Bind,90923
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,OG LDN UTD vs M3 Champions,112604,Icebox,90924
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,OG LDN UTD vs M3 Champions,112604,Ascent,90925
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,Team Liquid vs Natus Vincere,112605,Breeze,90926
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,Team Liquid vs Natus Vincere,112605,Fracture,90927
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 2,Natus Vincere vs G2 Esports,112610,Bind,90943
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 2,Natus Vincere vs G2 Esports,112610,Haven,90944
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 2,OG LDN UTD vs Guild Esports,112611,Breeze,90946
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 2,OG LDN UTD vs Guild Esports,112611,Haven,90947
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Final,M3 Champions vs Team Liquid,112606,Breeze,90929
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Final,M3 Champions vs Team Liquid,112606,Bind,90930
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Final,M3 Champions vs Team Liquid,112606,Icebox,90931
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 3,G2 Esports vs OG LDN UTD,112612,Bind,90949
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 3,G2 Esports vs OG LDN UTD,112612,Haven,90950
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Final,Team Liquid vs G2 Esports,112613,Bind,90952
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Final,Team Liquid vs G2 Esports,112613,Icebox,90953
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Final,Team Liquid vs G2 Esports,112613,Haven,90954
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Grand Final,M3 Champions vs Team Liquid,112607,Bind,90932
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Grand Final,M3 Champions vs Team Liquid,112607,Icebox,90933
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Grand Final,M3 Champions vs Team Liquid,112607,Ascent,90934
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Grand Final,M3 Champions vs Team Liquid,112607,Breeze,90935
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,EDward Gaming vs Incheon On Sla2ers,124195,Fracture,93917
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,EDward Gaming vs Incheon On Sla2ers,124195,Icebox,93918
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,Maru Gaming vs REJECT,124196,Split,93920
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,Maru Gaming vs REJECT,124196,Icebox,93921
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,124197,Ascent,93923
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,124197,Bind,93924
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,124197,Split,93925
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,NORTHEPTION vs KONE eSports Club,124198,Haven,93926
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,NORTHEPTION vs KONE eSports Club,124198,Split,93927
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 1,Incheon On Sla2ers vs Maru Gaming,124203,Fracture,93943
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 1,Incheon On Sla2ers vs Maru Gaming,124203,Bind,93944
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 1,DAMWON Gaming vs KONE eSports Club,124204,Haven,93946
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 1,DAMWON Gaming vs KONE eSports Club,124204,Ascent,93947
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,EDward Gaming vs REJECT,124199,Fracture,93929
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,EDward Gaming vs REJECT,124199,Bind,93930
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,124200,Breeze,93932
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,124200,Haven,93933
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,124200,Split,93934
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 2,Crazy Raccoon vs Incheon On Sla2ers,124205,Icebox,93949
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 2,Crazy Raccoon vs Incheon On Sla2ers,124205,Bind,93950
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 2,REJECT vs KONE eSports Club,124206,Ascent,93952
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 2,REJECT vs KONE eSports Club,124206,Split,93953
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Final,EDward Gaming vs NORTHEPTION,124201,Ascent,93935
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Final,EDward Gaming vs NORTHEPTION,124201,Bind,93936
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,124207,Split,93955
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,124207,Bind,93956
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,124207,Haven,93957
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Final,NORTHEPTION vs Incheon On Sla2ers,124208,Bind,93958
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Final,NORTHEPTION vs Incheon On Sla2ers,124208,Split,93959
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Final,NORTHEPTION vs Incheon On Sla2ers,124208,Ascent,93960
